Smiles,Change-Energy
CC(=O)Nc1ccc(cc1)/C=N/NC(N)=S,-147.34191999999894
Cc1ccc(cc1)[S](O)(=O)=O,-92.7489699999992
CCOCCOC(=O)/C=C/c1ccc(OC)cc1,-171.69990999999843
OCC(O)COc1ccc(Cl)cc1,-113.26401999999916
CCCCCCCCCc1ccc(O)cc1,-179.80678999999736
COc1ccc(\C=C\C)cc1,-110.50086999999873
CCCCCCCCCCc1ccccc1,-186.9692799999971
CCCCC(CC)CO,-111.34022999999796
OCC1CCC(CO)O1,-91.47269999999844
Cc1ccc(C=O)cc1,-85.79574999999886
CCc1ccc(C)nc1,-96.69791999999849
COc1ccc(N)cc1,-88.81685999999874
COc1ccc(CO)cc1,-95.90504999999894
CCCC(C)CO,-86.01520999999889
CCCC(O)C#C,-74.57828999999947
CCOC(=O)CCl,-60.42599999999925
COC(=O)CC(C)=O,-74.24738999999931
CCC(C)OC(C)=O,-86.86350999999874
CCCC(=O)OCC,-86.69657999999869
CCOC(=O)CC#N,-74.18611999999963
CN(CCO)CCO,-88.97530999999843
CCCC(=O)OCCOC(=O)CCC,-143.10193999999862
CCCCOC(=O)\C=C/C(=O)OCCCC,-162.47581999999832
COCCOC(=O)CCCCC(=O)OCCOC,-178.00657999999794
CC(C)=CCC\C(C)=C\CO,-126.02520999999795
CC(C)=CCC\C(C)=C/CO,-126.00157999999784
CCCCCCC(=O)OCC,-124.70804999999771
CCCCCCCC(=O)OCC,-137.36897999999744
Oc1ccc(O)cc1.O=C2C=CC(=O)C=C2,-131.31467999999904
CCCCC(=O)CC,-93.85160999999857
CCCOC(=O)CC,-86.69269999999891
O=C1CNC(=O)CN1,-73.21221999999966
CC(O)COC(C)CO,-96.26622999999859
COC(=O)CCC(=O)OC,-92.23881999999912
CCCCCC(=O)CC,-106.50612999999794
CCCCCC(=O)OC,-99.25732999999876
COC(=O)CCCCCCCCC(=O)OC,-168.2397299999975
CCC1CO1,-54.451250000000066
BrCC#C,-29.88526000000001
CCC#C,-43.98353999999996
CCCS,-46.14223000000004
ClCCBr,-28.03093999999999
ClCC=C,-36.43495000000007
OCCCl,-34.684150000000045
CC(C)I,-41.01810999999998
NCC=C,-47.81421999999998
ClCC#N,-29.61032
NCCN,-51.39594999999997
OCC=C,-42.390859999999975
OCC#C,-36.481919999999946
OCCO,-40.680369999999925
O=CC=O,-29.74893000000009
COC=C,-42.03099999999995
COC=O,-35.613149999999905
NCC[S](O)(=O)=O,-60.37294999999926
OCC[S](O)(=O)=O,-54.91998999999919
CC(O)CC(C)(C)O,-91.84120999999844
CC(C)O[P](C)(F)=O,-77.15452999999911
C[Si](C)(C)O[Si](C)(C)C,-108.92402999999807
CCO[P](=O)(OCC)O[P](=O)(OCC)OCC,-163.68089999999938
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,-152.22305999999753
CCCCO[P](O)(=O)OCCCC,-137.67268999999848
NC(=O)OCC(Cl)(Cl)Cl,-57.34160999999926
COC(C)(C)CC(C)=O,-98.98073999999815
CC(C)CCBr,-66.84106999999996
CCCC(C)C,-80.91229999999996
CC(O)CCO,-66.13740999999914
CC(O)CC=O,-60.88890999999922
NC(=O)CC#N,-54.632409999999936
CCCC(O)=O,-61.71272999999928
C/C=C/C(O)=O,-56.12486999999942
NCCC(O)=O,-59.73497999999928
CNCC(O)=O,-59.334949999999246
COCC(C)O,-65.739139999999
CN(C)CCO,-71.07601999999973
CC(C)CC(C)C,-93.33838000000004
CC(C)CC(C)O,-86.24045999999883
CC(C)NC(C)C,-91.52164000000015
CC(C)OC(C)=O,-74.21490999999878
CC(=O)OC(C)=O,-61.96402999999964
C=C1OC(=O)C=C1,-57.3615699999998
CCO[P](=O)(OCC)Oc1cc(C)[nH]n1,-143.13415999999867
Cc1cccc(Cl)c1,-72.46962999999914
CC1OC(C)OC(C)OC(C)O1,-121.96546999999828
CCOC(=O)CC(C)C,-99.40631999999869
Oc1cc(O)cc(O)c1,-76.74412999999959
Cc1cc(C)nc(C)c1,-96.96900999999866
Nc1nc(N)nc(N)n1,-88.22239999999942
O=C1NC(=O)NC(=O)N1,-73.02679999999941
CC(C)CC(O)CC(C)C,-124.19689999999788
CC(C)CC(=O)CC(C)C,-119.27609999999822
CC(C)CC(C)OC(C)=O,-112.14823999999815
CC1CCCCC1,-88.57193999999994
Cc1ccncc1,-71.23163999999986
NC1CCCCC1,-86.66322000000002
Sc1ccccc1,-63.73479999999995
Cc1cccnc1,-71.1973999999998
CN1CCOCC1,-78.41795999999907
Cc1ccccn1,-71.21208999999988
CC1CNCCN1,-84.19284999999991
Cc1cnccn1,-69.19331999999997
CCCCOC(=O)CCC,-112.0234199999984
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,-244.34638999999746
CCOCCOC(=O)CCCCC(=O)OCCOCC,-203.54309999999802
CCC#CC(C)O,-74.91059999999925
CC(C)COC=C,-80.26252999999906
CN(C)CCCN,-89.10650999999962
CC(C)OCCO,-78.4782599999985
BrCCCBr,-40.03357999999992
CCCC=C,-62.49122
CC\C=C/C,-62.65818999999999
CCCCN,-66.12895999999999
OCCC#N,-48.451059999999856
CCCCS,-58.87126999999998
CNCCO,-58.52670000000001
NNCCO,-56.18425000000002
COCCO,-52.87457999999992
CCNCC,-65.99680000000001
C=COC=C,-49.15054999999995
C1CCOC1,-55.48707000000002
CC(C)(C)OOC(C)(C)C,-114.36055999999779
OC(=O)\C=C\C(O)=O,-61.91996999999946
CC(C)COC(C)=O,-86.76861999999868
CC(C)=NNC(N)=O,-82.89005999999881
CCCCCCCCCC(=O)OCC,-162.6765899999973
CCOC(=O)CCCCCCCCC(=O)OCC,-193.81414999999745
CC(C)CCOC=O,-86.44269999999891
COCCOC(C)=O,-78.76837999999884
BrCCCCBr,-52.71205999999995
ClCCCCCl,-54.19871999999941
ClC/C=C/CCl,-48.49115999999958
CCCCCN,-78.80983000000003
CCCCC=O,-68.20362999999998
OCCCCO,-65.95746999999915
OCC#CCO,-54.52595999999949
CCCCCS,-71.51694000000009
COCCOC,-65.10616999999911
ClCCOC=C,-54.1115399999992
CCOCCO,-65.71158999999898
C1CNCCN1,-71.7109099999999
c1ccncc1,-58.33754999999997
C1COCCN1,-66.01152000000002
OC(=O)CCCC(O)=O,-80.47574999999937
CC[C@H](C)[NH2+][C@H](C)CC,-118.36710999999764
CC(O)CNCC(C)O,-102.04920999999857
OC(=O)COCC(O)=O,-72.35293999999931
CCCCCCCC(=O)OC,-124.548789999998
CCCCCCC(O)=O,-99.6888599999984
CCOCCOC(C)=O,-91.52680999999892
OC(=O)CCSCCC(O)=O,-96.37866999999868
OC(=O)CCCCCCCCC(O)=O,-143.82186999999794
[O-][N+](=O)OCCOCCOCCO[N+]([O-])=O,-126.33103999999958
CCCCOC=C,-80.0868699999992
NCCNCCN,-87.31593999999859
NCCNCCO,-81.8874899999987
OCCNCCO,-76.48027999999863
OCCOCCO,-70.87061999999878
OCCSCCO,-69.17448999999874
C1CCCNCC1,-86.34732999999994
CC(=O)OCCOC(C)=O,-92.46894999999904
CCCCCCC=O,-93.5680099999986
CCCCNCCO,-96.60182999999823
CCCCOCCO,-90.9573199999984
COCCOCCO,-83.07943999999861
CCCCCCCCC,-118.85630999999785
CCCCCCCCCl,-105.40700999999807
CCCCCCCCN,-116.76395999999771
CCOCCOCCO,-95.84259999999857
ClCCOCOCCCl,-76.77209999999877
COCCOCCOC,-95.32447999999864
CCCCOCCOC(C)=O,-116.80792999999856
CCOCCOCCOC(C)=O,-121.78192999999874
NCCNCCNCCN,-123.02185999999823
ClCCOCCOCCCl,-89.10726999999883
OCCOCCOCCO,-100.98609999999826
CCCCOCCOCCO,-121.11996999999792
COCCOCCOCCO,-113.34811999999829
CCOCCOCCOCC,-120.74771999999805
CCOCCOCCOCCO,-126.11526999999796
NCCNCCNCCNCCN,-158.78609999999753
CCCCCCOCCOCCO,-146.3872499999975
OCCOCCOCCOCCO,-131.20950999999786
CCCCCCCCCCCCCCO,-187.3121999999961
CCCCCCCCCCCCCCCCCCCCCC(O)=O,-289.4329099999959
CCCCCCCCCCCCCCCCCCO,-237.85938999999598
CCCCCCCCCCCCCCCCCCCC,-257.88879999999557
CNC(=O)Oc1ccccc1OC(C)C,-145.25623999999883
CC=C,-37.19738000000001
CC(C)(O)C=C,-67.98270000000002
CC(C)(O)C#C,-62.08220999999993
FC1(F)C(F)(F)C(F)(F)C1(F)F,-54.54507999999986
CN(C)[P](F)(=O)N(C)C,-91.81234999999901
OC(=O)C1C(C(O)=O)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,-110.15268999999992
CC(N)(CO)CO,-76.76189999999906
CCC(N)(CO)CO,-89.33857999999849
CCC(CC)(CO)CO,-103.80147999999805
OCC(CO)(CO)CO,-89.12312999999834
CCCCCCCCO[P](=O)(Oc1ccccc1)Oc2ccccc2,-248.54420999999957
CO[P](=O)(Oc1ccccc1)Oc2ccccc2,-159.63992999999982
ClCCO[P](=O)(OCCCl)OCCCl,-109.70714999999927
CCNC(=O)CS[P](=S)(OC)OC,-118.73055999999859
CNC(=O)O\N=C\C(C)(C)SC,-117.66896999999835
CC(=O)CO,-48.402030000000074
COC(C)=C,-55.029649999999954
FC(F)=C(F)F,-26.372389999999537
CC1(C)N(CO)C(=O)NC1=O,-104.28467999999884
Clc1ccc(cc1)[S](=O)(=O)c2cc(Cl)c(Cl)cc2Cl,-126.67162000000008
CCC(C)C(O)=O,-74.37950999999885
Nc1ccc(O)c2C(=O)c3ccccc3C(=O)c12,-153.37400999999952
O[S](=O)(=O)c1cccc2C(=O)c3c(cccc3[S](O)(=O)=O)C(=O)c12,-175.35237000000416
Nc1ccc2C(=O)c3ccccc3C(=O)c2c1,-147.81909999999883
ClC1=C(Cl)C(=O)c2ccccc2C1=O,-99.30235999999924
COCCOC(=O)c1ccccc1C(=O)OCCOC,-182.55379999999832
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,-299.52353000000863
COc1ccc2C(OC(=O)c2c1OC)C3N(C)CCc4cc5OCOc5cc34,-250.1639700000087
O[C@H]([C@H]1C[C@@H]2CCN1C[C@@H]2C=C)c3ccnc4ccccc34,-220.4085399999985
CCNc1cccc2ccccc12,-131.77205999999842
CC1(C)N(Cl)C(=O)N(Cl)C1=O,-81.9713799999995
Oc1ccccc1C(=O)Oc2ccccc2,-139.32935999999927
ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl,-61.80283000000009
[O-][N+](=O)c1ccc(Cl)cc1C(F)(F)F,-87.97327999999969
CCO[P](=S)(OCC)OC1=NN(C(=O)C=C1)c2ccccc2,-196.7673599999994
Oc1ccc(Nc2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)cc1,-159.48744999999963
Oc1cc(cc2ccc(Nc3ccccc3)cc12)[S](O)(=O)=O,-187.0928299999996
CC(C)n1nc(C)cc1OC(=O)N(C)C,-153.2595099999985
Cc1cc(Cc2cc(C)cc(c2O)C(C)(C)C)c(O)c(c1)C(C)(C)C,-266.38721999999734
CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N2CCOCC2,-301.6122800000148
OC(c1ccccc1)C(=O)c2ccccc2,-146.47540999999907
OC(c1ccccc1)c2ccc(Cl)cc2,-133.06099999999878
C1CCc2ccccc2C1,-106.14458999999874
CNc1ccccc1C(O)=O,-102.54696999999895
Cc1cc(ccc1N)c2ccc(N)c(C)c2,-163.41736999999785
OCCN(CCO)c1ccccc1,-131.75132999999778
COc1ccc(C=O)cc1OC,-108.09569999999849
CCOc1ccc(C=O)cc1OC,-120.84936999999901
Oc1ccc(Cl)cc1Cc2ccccc2,-133.31541999999854
COC(=O)c1ccc(cc1)C(=O)OC,-122.21355999999878
[nH]1cnc2ncncc12,-80.20713999999953
S(Sc1sc2ccccc2n1)c3sc4ccccc4n3,-156.1153799999997
CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(=C2C)C\C=C/C=C)C1(C)C,-244.2221599999989
COC(=O)C(/C)=C/[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(=C2C)C\C=C/C=C)C1(C)C,-262.3563900000072
CCOc1cc(C=O)ccc1O,-108.59964999999876
Nc1ccc(cc1)[S](O)(=O)=O,-91.02238999999963
CCCOC(=O)c1cc(O)c(O)c(O)c1,-132.70853999999918
[O-][N+](=O)N1CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O,-109.75858999999993
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1,-150.68287999999848
CC(O)CN(CC(C)O)CC(C)O,-145.23003999999762
C1OC1COc2ccccc2,-102.08184999999868
N(Nc1ccccc1)c2ccccc2,-136.56833999999867
OCCNc1ccccc1,-101.5578399999988
CCCCC(CC)CCl,-105.53319999999826
CCCCC(CC)C=O,-106.16633999999814
CCCC(C)C=O,-80.84863999999902
CCCC(=O)CCC,-93.86585999999849
OC(=O)CCC(=O)OOC(=O)CCC(O)=O,-127.35620000000016
CCCCCCCCC(=O)OCC,-150.01043999999774
CC(C)=CCCC(=C)C=C,-114.84283999999843
CNC=O,-41.32663000000002
CC(=O)CC(C)(C)O,-86.83232999999882
O=C1CCC(=O)N1,-62.7842899999996
CCCCCC(=O)OCC,-111.95121999999832
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,-294.9885299999996
CC(O)CNCCN,-94.64615999999887
C1COCCO1,-60.29725999999914
CC(C)CCOC(C)=O,-99.37857999999822
OC(=O)CSCC(O)=O,-71.05989999999929
CCCCCCCC=O,-106.11904999999821
CCCCOCCOCCOC(C)=O,-147.16494999999804
CCCCCCCCCC,-131.41037999999776
CCCCCCCCC=O,-118.9012399999981
CCCCCCCCCCCCN,-167.48676999999725
ClC(Br)Br,-13.481199999999944
C[As](O)(O)=O,-39.946049999999794
CC(C)(N)CO,-71.51085999999988
FC(F)(Br)C(F)(F)Br,-29.60685000000012
CC1(C)[C@H](CC[C@@]1(C)C([O-])=O)C([O-])=O,-130.75769999999875
CC(=C)[C@@H]1C2OC(=O)C1[C@]3(O)CC4O[C@]45C(=O)O[C@H]2[C@]35C.CC(C)(O)[C@@H]6C7OC(=O)C6[C@]8(O)C[C@H]9O[C@]9%10C(=O)O[C@H]7[C@]8%10C,-371.44547000001154
OCC(CO)(CO)[N+]([O-])=O,-84.71067999999924
CC(=O)OC[C@H]1O[C@H](O[C@]2(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,-411.1755899999753
NC(=O)OC1(CCCCC1)C#C,-119.26243999999815
OCC(CO)(CO)COCC(CO)(CO)CO,-167.7599599999985
BrCC(Br)CO[P](=O)(OCC(Br)CBr)OCC(Br)CBr,-141.44129999999996
CCO[P](=O)(OCC)SCCSCC,-138.31295999999838
CC1(C)CC(=O)CC(=O)C1,-101.98297999999865
CCCC1OC1(CC)C(N)=O,-116.8549199999984
NC(=O)NO,-44.11873999999965
CC(=O)C(O)=O,-48.84464999999954
CC(=O)/C=C/C1C(=CCCC1(C)C)C,-153.99944999999798
CN1C(=O)OC(C)(C)C1=O,-93.10702999999901
Nc1ccc(cc1)[S](=O)(=O)NC(=O)c2ccccc2,-164.8810199999998
Cc1ccnc(N[S](=O)(=O)c2ccc(N)cc2)n1,-161.09717999999933
[Ag+].CC([O-])C(O)=O,-48.5020399999994
BrN1C(=O)CCC1=O,-59.74837999999932
ClN1C(=O)CCC1=O,-60.51638999999978
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-305.19890000000936
Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-179.89490999999725
CC(C)(C)c1cccc(c1O)C(C)(C)C,-167.07529999999724
COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]3N(C)CCc4cc5OCOc5c(OC)c34,-267.8393500000093
Oc1cccc2C(=O)c3ccccc3C(=O)c12,-142.33227999999917
OC(=O)c1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-119.1436900000008
Oc1ccc(Cl)c2cccnc12,-98.67070999999964
Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C2CCCCC2,-164.0386899999994
OC(=O)c1cc(nc2ccccc12)c3ccccc3,-167.9162199999996
OC(=O)c1ccccc1C(=O)Nc2cccc3ccccc23,-193.94452000000047
Oc1cc(O)c2ccccc2c1,-106.50335999999923
ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,-115.79584999999952
ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,-105.5541400000002
OC(=O)CCCc1c[nH]c2ccccc12,-143.12558999999874
OC(C(O)C(O)=O)C(O)=O,-78.09188999999971
Cc1cc(O)c(Cl)c(C)c1Cl,-90.14084999999884
OC(=O)c1cc(I)cc(I)c1O,-80.3529599999997
COC(=O)c1ccccc1N,-102.43153999999934
CC(=O)Oc1ccccc1C(=O)Oc2ccccc2,-165.19534999999996
N[S](=O)(=O)c1cc2c(NCN[S]2(=O)=O)cc1C(F)(F)F,-143.2961600000035
Nc1ccc(cc1)c2ccc(Cl)cc2,-126.23518999999851
N(N=Nc1ccccc1)c2ccccc2,-141.74059999999872
CCOc1ccc(cc1N)[N+]([O-])=O,-115.31309999999941
Cc1cc(C)c(N)cc1C,-109.66343999999869
[Na+].CCC([O-])=O,-46.966190000000104
[Na+].CNC([S-])=S,-43.251439999999896
CCCCOC(=O)C(C)O,-104.66786999999864
NNc1cccc(c1)[S](O)(=O)=O,-100.7867199999996
NCc1ccc(cc1)[S](N)(=O)=O,-108.61642999999869
OC[C@H]1O[C@@H](Oc2ccccc2CO)[C@H](O)[C@@H](O)[C@@H]1O,-180.56924999999862
OC1CC(=CC(O)C1O)C(O)=O,-105.14179999999851
CC(=C)C1CCC(=CC1)C,-115.7068599999982
OC(=O)CN(CC(O)=O)CC(O)=O,-109.3410999999992
Oc1ccc(C=O)cc1O,-83.73457999999914
NC(Cc1sccc1)C(O)=O,-98.0566899999992
CC[NH+](CCO)CCO,-102.98750999999857
[O-][N+](=O)c1oc(cc1)/C=N/N2CC(CN3CCOCC3)OC2=O,-198.6213600000019
CCNC(=O)Nc1sc(cn1)[N+]([O-])=O,-115.55757999999923
C(CNCc1ccccc1)NCc2ccccc2,-187.268889999998
N#CCc1ccccc1,-85.96507999999903
[Na+].CN(C)c1ccc(cc1)N=N[S]([O-])(=O)=O,-131.99025999999913
COc1ccc(CC=C)cc1,-110.30399999999828
OC(=O)CCC1CCCC1,-107.2590699999987
CCCCC(CC)COC(=O)\C=C\C(=O)OCC(CC)CCCC,-263.7514499999975
CCCCOC(=O)CCC(=O)OCCCC,-168.48283999999833
CCOC(=O)\C=C/C(=O)OCC,-111.83956999999918
CCOC(=O)CCCCC(=O)OCC,-143.21456999999873
NCCO,-46.124439999999936
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,-195.50712999999732
CO[P](=O)(OC)OC(/C)=C/C(=O)N(C)C,-143.08026999999902
OC(=O)CCI,-47.02402999999958
CC(C)=CC(C)=O,-75.95699999999944
OC(=O)CC(O)=O,-54.99671999999987
O=C1CSC(=S)N1,-50.7379599999997
O=C1NC(=S)NC=C1,-65.85434999999939
O=C1NC=CC=C1,-64.12604999999917
CC(=O)NCCO,-72.27135999999929
C1CC=CC1,-57.54165999999998
NC(=S)NNC(N)=S,-69.2854899999993
[Na+].NC(CCC(O)=O)C([O-])=O,-91.15934999999901
CCCCCCOC(C)=O,-111.98895999999807
CCCCCCCCCCCC(O)=O,-162.91229999999726
CCCCCCNCCCCCC,-167.1380199999969
CCCCOCCOCCOCCO,-151.36547999999766
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(=O)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,-96.79829000000065
[Na+].CCC(C)C1(CC)C(=O)NC(=O)[N-]C1=O,-149.1945099999989
OC(=O)CC1(CC(O)=O)OCOC1=O,-111.24134000000004
CC(C)C(O)C(C)(C)CO,-116.79597999999805
OC(=O)CF,-36.49440999999956
OC(=O)C(O)=O,-41.773879999999735
Nc1ccc(cc1)[S](=O)(=O)Nc2ccccn2,-150.0237399999996
CC(O)C(N)C(O)=O,-77.71366999999896
O[C@@H]([C@H](O)C(O)=O)C(O)=O,-78.06658999999945
OC(C(O)C(O)=O)C(O)=O,-78.07623999999942
OC1COC(O)C(O)C1O,-89.88866999999846
Cc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C(N)=O,-124.44146
N[S](=O)(=O)c1cc2c(NC=N[S]2(=O)=O)cc1C(F)(F)F,-138.19976000000406
[nH]1c2ccccc2nc1c3cscn3,-120.49329999999918
O[S](=O)(=O)OCCOc1ccc(Cl)cc1Cl,-113.83327999999985
OC(=O)c1cc(O)c(O)c(O)c1,-94.842349999999
CCOc1ccc(NC(N)=O)cc1,-125.90292999999883
[K+].[C-]#N,-22.46547999999996
C1CN1,-34.50168000000002
CN(C)[P](=O)(O[P](=O)(N(C)C)N(C)C)N(C)C,-182.15316999999825
NC1=NC(=O)C(=C(N)N1)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O,-186.03913999999986
ClCCNC(=O)N(CCCl)N=O,-98.4473399999988
OC(=O)Cc1ccc(O)cc1,-97.26546999999869
C1COC2(C1)CCCO2,-93.97168999999849
c1cc2ccc3ccc4ccc5ccc6ccc1c7c2c3c4c5c67,-213.5281299999997
c1ccc2c(c1)c3cccc4ccc5cccc2c5c34,-182.27395999999908
c1ccc2c(c1)c3ccc4ccc5cccc6cc2c3c4c56,-196.99589999999944
[nH]1c2ccc3ccccc3c2c4c1ccc5ccccc45,-192.5651699999989
c1ccc2c(c1)ccc3ccc4ccccc4c23,-166.52811999999858
c1ccc2c(c1)ccc3c2cc4cccc5c6ccccc6c3c45,-216.9074499999997
C1c2cccc3ccc4cccc1c4c23,-138.61611999999857
c1ccc2c(c1)ccc3c4cccc5cccc(c45)c23,-181.4049999999989
c1ccc2c(c1)cc3c4ccccc4c5cccc2c35,-181.62986999999885
c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,-181.56298999999905
c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc34,-202.23794999999927
N1c2c(Sc3ccc4ccccc4c13)ccc5ccccc25,-196.2219999999997
N1c2ccc3ccccc3c2Sc4c1ccc5ccccc45,-196.25069999999957
N1c2ccccc2Sc3ccc4ccccc4c13,-160.8561599999989
N1c2ccccc2Sc3c1ccc4ccccc34,-160.87056999999913
c1ccc2c(c1)ccc3nc4c(ccc5ccccc45)cc23,-200.2868799999992
c1ccc2c(c1)cnc3ccccc23,-129.35182999999915
[nH]1nc2cncnc2n1,-77.16315999999983
C1CN2CCN1CC2,-91.68102999999859
[nH]1cccn1,-48.35708
o1cccn1,-41.87272999999982
c1ccnnc1,-55.92975000000001
c1cncnc1,-56.49128999999982
C1CCCCCC1,-88.37649999999996
CCO[P](=S)(OCC)Oc1cnccn1,-136.4106599999991
CCN(CC)C(=O)/C(Cl)=C(/C)O[P](=O)(OC)OC,-167.87568999999849
COC(=O)\C=C(/C)O[P](=O)(OC)OC,-124.98070999999935
CCO[P](=S)(OCC)OCCSCC,-138.4564899999982
C1OC1C2CO2,-53.21753999999942
NC(=O)N1c2ccccc2C=Cc3ccccc13,-165.73868999999874
C1CN(CCN1C\C=C\c2ccccc2)C(c3ccccc3)c4ccccc4,-282.44322999999895
COc1c2occc2cc3C=CC(=O)Oc13,-130.89547999999922
N[C@@H](Cc1cc(Br)c(O)c(Br)c1)C(O)=O,-117.57612999999901
N[C@@H](Cc1cc(I)c(O)c(I)c1)C(O)=O,-116.28456999999935
CC[S](=O)CCS[P](=O)(OC)OC,-117.38721999999822
NN,-25.813459999999967
OC(O)C(Cl)(Cl)Cl,-38.635599999999606
CCN1C[C@]2(COC)[C@H](O)C[C@H](OC)[C@@]34[C@@H]5C[C@]6(O)[C@@H](OC)[C@H](O)[C@](OC(C)=O)([C@@H]([C@H](OC)[C@H]23)C14)[C@H]5[C@H]6OC(=O)c7ccccc7,-441.68522000001485
CCC(C)(OC(N)=O)C#C,-98.8031099999987
CC(N)C(O)=O,-59.61924999999928
NC(CO)C(O)=O,-64.8769499999994
FC(F)(F)C(Cl)Cl,-30.805229999999927
ClC1=C(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C2(Cl)Cl,-119.26565999999912
CCO[P](=O)(OCC)O\C=C\Cl,-105.67809999999872
NC(CO)C(O)=O,-64.91551999999933
CCC(C)N1C(=O)NC(=C(Br)C1=O)C,-130.36069999999836
CC(C)N1C(=O)NC(=C(Br)C1=O)C,-117.74007999999912
CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,-163.46487999999815
CCC(C)C(N)C(O)=O,-97.62125999999876
OC(=O)c1cc(Cl)ccc1O,-83.88900999999942
Fc1cccc2ccccc12,-96.26260999999886
CC(=O)Nc1ccc(F)cc1C,-110.5999199999992
CC(=O)Nc1ccc(C)cc1F,-110.57340999999859
Fc1cc(F)c(F)cc1F,-62.20667999999978
CCCC[C@H](N)C(O)=O,-97.60180999999876
O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C\c2ccc(O)c(O)c2)[C@@H]1O)C(O)=O,-215.15088000000839
CC(C)CC(N)C(O)=O,-97.59718999999882
C[P](F)(=O)OC1CCCCC1,-110.06690999999864
CC(N)C(O)=O,-59.700509999999205
Fc1ccccc1CCl,-72.75565999999958
Fc1ccccc1Cl,-60.12151999999946
Fc1ccc(I)cc1,-58.835209999999506
CCSCC,-58.79147999999998
CCF,-30.57002
Fc1ccccc1F,-61.27078999999958
Cn1cncc1C[C@H](N)C(O)=O,-116.12781999999879
OCCF,-35.69903000000022
CC(C)N[P](F)(=O)NC(C)C,-118.24800999999843
CCOC(=O)CC(=O)C(F)(F)F,-88.74389999999903
CC(O)C(F)(F)F,-50.52843999999959
FC(F)(F)C(F)(Cl)Cl,-31.367259999999533
OC(=O)C(F)F,-37.11478999999963
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O,-221.1328599999984
CCN1C=C(C(O)=O)C(=O)c2ccc(C)nc12,-154.36330999999927
CCCc1cc(F)ccc1O,-104.30790999999864
NC(=O)N(CCO)/N=C/c1oc(cc1)[N+]([O-])=O,-141.1408799999999
NC#N,-28.42662000000007
OC(=O)c1ccccc1C(F)(F)F,-93.96072999999932
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC[C@@]4(O)C#C,-239.55359999999743
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-299.95054999999735
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2O,-213.12541999999803
C[C@H]1C[C@H]2OC(=O)[C@@H](C)[C@H]2[C@H](O)C3=C(C)C(=O)C[C@H]13,-185.8363899999985
CCC(=O)N(C1CCN(CC1)CCc2ccccc2)c3ccccc3,-258.8762299999985
CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(O)=O)c1I,-158.5897100000002
CC[C@H](C)[C@@H](N)C(O)=O,-97.47415999999883
OC(=O)Cc1cc(O)ccc1O,-102.62551999999869
Nc1ncc2[nH]cnc2n1,-91.27037999999949
OC1CCOC1,-60.81167999999934
OC(=O)c1ccc(F)c(c1)[N+]([O-])=O,-93.10140999999977
Fc1cccc(CCl)c1,-72.90042999999946
